ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
0x2204d,CUS_0x2b6a,April,Milhenchh,38,125-81-1946,Journalist,26805.85,2342.820833333333,7,7,8,5_,"Auto Loan, Payday Loan, Personal Loan, Credit-Builder Loan, and Mortgage Loan",2,13,17.29,6.0,Standard,1434.01,34.05347038676715,12 Years and 10 Months,Yes,100.1392755845988,35.69384101150158,High_spent_Medium_value_payments,348.4489667372329,Standard
0x17ebc,CUS_0x3f83,July,Gouldj,26,485-35-2240,Media_Manager,36585.12,,7,6,15,1,Home Equity Loan,20,11,11.85,0.0,_,1398.09,30.51966212172028,30 Years and 7 Months,Yes,21.564536095049863,116.42919160332545,Low_spent_Small_value_payments,437.3822723016248,Poor
0x1e98d,CUS_0x87c1,April,Nivedita Bhattacharjeej,33,099-04-7928,Manager,89992.98,7659.415,8,4,15,0,,15,6,7.16,1.0,Standard,739.86,34.392223856403945,NA,Yes,53413.0,323.644111556431,High_spent_Small_value_payments,702.2973884435689,Standard
0x22191,CUS_0x8661,April,,37,887-22-9485,Accountant,40276.27,3381.355833333333,5,4,12,3,"Payday Loan, Personal Loan, and Student Loan",24,9,13.02,9.0,_,786.37,27.30924582325117,NA,NM,54.11635685995331,176.31113447103553,Low_spent_Medium_value_payments,387.70809200234453,Poor
0x19634,CUS_0xc4b3,March,Luke Bakert,28,673-26-9445,Architect,12670738.0,1178.05875,5,3,1,-100,Debt Consolidation Loan,11,5,7.78,2.0,Good,1476.91,25.41663440176579,33 Years and 0 Months,No,12.608522556264546,100.0128294401266,Low_spent_Medium_value_payments,285.18452300360883,Standard
0x4dbe,CUS_0x6e64,January,,38,555-83-9340,Scientist,41176.49,3427.374166666666,0,4,11,2,"Personal Loan, and Credit-Builder Loan",4,4,4.5,3.0,Good,46.05,24.59897193405041,20 Years and 9 Months,No,52.52158963126021,73.4748630548533,High_spent_Small_value_payments,476.7409639805532,Standard
0x12a1b,CUS_0x7468,February,Jonathank,33,316-42-2610,Musician,134341.05_,11116.0875,1,3,9,2,"Payday Loan, and Home Equity Loan",3,7,9.86,4.0,Good,408.12,36.735363423698935,15 Years and 2 Months,No,186.9434011182671,1087.59533371721,Low_spent_Medium_value_payments,117.07001516452307,Poor
0xbc55,CUS_0x8ba3,April,Carolineg,32,861-70-9309,Architect,105080.76,8488.73,5,5,7,1,Payday Loan,20,7,12.62,2.0,_,361.25,32.83419478119658,28 Years and 11 Months,Yes,62.08269763939251,274.2370183815057,High_spent_Medium_value_payments,762.5532839791017,Standard
0x2803,CUS_0x82cc,February,Jebr,31_,156-63-4771,Architect,7526.205,836.18375,8,8,27,9,"Credit-Builder Loan, Home Equity Loan, Personal Loan, Student Loan, Credit-Builder Loan, Personal Loan, Student Loan, Auto Loan, and Debt Consolidation Loan",43,17,15.55,10.0,_,2526.03,23.387484437969256,1 Years and 4 Months,Yes,49.36401454904247,78.73690370844501,Low_spent_Medium_value_payments,235.5174567425125,Standard
0xf22e,CUS_0x5859,January,Slaterd,37_,278-10-7087,Accountant,29943.55,,4,5,6,3,"Debt Consolidation Loan, Not Specified, and Personal Loan",0,1530,11.1,2.0,Good,348.19,30.143999500484682,25 Years and 10 Months,No,62.416374983758594,16.951090296246615,High_spent_Large_value_payments,403.8621180533281,Standard
0xc282,CUS_0x526a,January,Marcy Nicholsong,19,094-69-2245,Musician,34317.21,2702.7675,3,6,18,2,"Auto Loan, and Home Equity Loan",28,20,18.82,8.0,Standard,1164.47,31.17538511858577,6 Years and 4 Months,Yes,53.4566522969112,309.7246349774438,Low_spent_Small_value_payments,197.09546272564492,Standard
0x107c4,CUS_0xabbd,July,Felsenthali,22,011-70-9536,Scientist,83990.68,6776.223333333332,7,5,18,5,"Debt Consolidation Loan, Student Loan, Credit-Builder Loan, Auto Loan, and Personal Loan",52,19,-5.11,9.0,Bad,4857.4,23.348113084140092,11 Years and 10 Months,Yes,336.58296111681085,372.4789881000098,Low_spent_Large_value_payments,238.56038411651244,Poor
0x210d6,CUS_0x8681,May,Agrawalh,28,539-50-5278,Lawyer,38791.68,3265.64,6,9,30,9,"Debt Consolidation Loan, Auto Loan, Credit-Builder Loan, Not Specified, Debt Consolidation Loan, Personal Loan, Auto Loan, Debt Consolidation Loan, and Auto Loan",17,23,1.44,13.0,_,3772.55,24.029470015982213,2 Years and 9 Months,Yes,197.66130338745984,115.10764543466178,Low_spent_Small_value_payments,303.7950511778784,Poor
0x4ad6,CUS_0xac0c,January,Ghoshg,4572,#F%$D@*&8,Entrepreneur,63876.28,,6,5,27,5,"Not Specified, Mortgage Loan, Debt Consolidation Loan, Mortgage Loan, and Auto Loan",37,21,16.51,12.0,Bad,3886.33,27.639574879458948,0 Years and 8 Months,Yes,160.20431954657408,467.4596009962353,Low_spent_Medium_value_payments,184.838412790524,Poor
0x2419f,CUS_0xa1b,February,,53,120-09-6584,Media_Manager,33991.62,,3,6,6,4,"Auto Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",2,5,9.48,1459.0,_,1326.98,28.50463455368792,27 Years and 2 Months,No,57.748614867199116,199.96580494588002,High_spent_Small_value_payments,299.6490801869209,Standard
0x223dd,CUS_0x3799,April,Scuffhamf,55_,821-63-1934,Journalist,15874.01,1049.8341666666668,1,3,5,-100,,13,6,2.32,3.0,Good,1173.38,25.635407900158448,31 Years and 11 Months,No,0.0,97.62089546016074,Low_spent_Large_value_payments,277.362521206506,Poor
0x14901,CUS_0xc513,April,Jessica Wohlt,21,894-52-4160,_______,7680.08,544.0066666666668,6,6,30,5,"Auto Loan, Payday Loan, Student Loan, Personal Loan, and Personal Loan",61,24,1.89,15.0,_,2181.01,23.91388713748922,19 Years and 5 Months,Yes,19.060322718601558,59.8444893218285,Low_spent_Small_value_payments,265.4958546262366,Standard
0x1cfc8,CUS_0x5578,July,Rothackero,32,585-25-3212,_______,14318.26,1043.1883333333333,8,8,17,5,"Home Equity Loan, Mortgage Loan, Auto Loan, Not Specified, and Auto Loan",40,22,21.1,12.0,Bad,2598.38,36.818307670562824,4 Years and 10 Months,Yes,50.29265539878061,65.57083371046821,Low_spent_Medium_value_payments,268.4553442240845,Poor
0x1f604,CUS_0xa791,March,Lucia Mutikanie,22,#F%$D@*&8,Architect,35970.54,2728.545,5,6,3,-100,"Credit-Builder Loan, and Mortgage Loan",8,7,11.49,0.0,Good,1351.29,29.881383996586127,16 Years and 5 Months,No,51.1878304266636,205.73537255739575,Low_spent_Medium_value_payments,295.9312970159407,Good
0x21e0a,CUS_0x64ed,January,Yinka Adegokeh,54,689-21-2670,Musician,28741.71,2606.1425,5,5,9,2,"Not Specified, and Debt Consolidation Loan",9,3,2.86,4.0,Good,993.17,23.841602567094732,27 Years and 1 Months,No,28.02880168176461,104.23983813940602,High_spent_Medium_value_payments,378.34561017882936,Good
0x6591,CUS_0x60ad,April,Kwokw,24,058-60-7291,Accountant,92949.78,7774.815,0,5,10,4,"Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",12,,12.88,3.0,Good,1037.46,34.662916097520245,25 Years and 0 Months,No,197.30488864199276,378.26587083941536,Low_spent_Large_value_payments,471.9107405185919,Standard
0x15eb7,CUS_0x27b9,June,,18,763-32-6416,Teacher,28356.18,2425.015,10,9,31,7,"Payday Loan, Personal Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Mortgage Loan, and Not Specified",38,23,16.0,12.0,Bad,4157.2,38.91934592981455,5 Years and 4 Months,Yes,140.69844312173998,49.33834455543957,High_spent_Large_value_payments,292.46471232282033,Standard
0x20dd7,CUS_0xae01,June,Gavin Jonesl,36,691-44-6094,_______,39522.28,,8,8,30,7,"Mortgage Loan, Not Specified, Personal Loan, Auto Loan, Student Loan, Credit-Builder Loan, and Student Loan",37,26,8.65,10.0,Bad,2024.37,27.23979737214309,6 Years and 8 Months,Yes,160.32143427934201,91.78614010065864,High_spent_Small_value_payments,354.8447589533326,Standard
0x1dc23,CUS_0xb460,February,David Henryj,28,237-33-7346,Doctor,30063.42,2509.285,10,9,27,4,"Student Loan, Personal Loan, Not Specified, and Personal Loan",52,12,16.65,10.0,Standard,2627.81,38.663824896725366,14 Years and 3 Months,Yes,31810.0,285.03507516175654,Low_spent_Small_value_payments,169.26471991856462,Standard
0xc71c,CUS_0x2c15,March,,16,389-41-3683,Developer,17790.73,1461.5608333333332,9,7,22,7,"Personal Loan, Student Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Not Specified, and Student Loan",58,24,17.22,17.0,Bad,4373.57,27.819983333017746,8 Years and 0 Months,Yes,80.71470875619951,49.64521644562063,Low_spent_Small_value_payments,305.79615813151315,Standard
0x1ec69,CUS_0xc599,April,Carlos Ruanob,19,407-33-2562,Media_Manager,14639.215,1209.9345833333334,4,7,18,4,"Mortgage Loan, Auto Loan, Personal Loan, and Credit-Builder Loan",23,16,9.32,4.0,Standard,879.98,38.16234720702169,13 Years and 4 Months,Yes,40.18862730473219,61.928283256728236,High_spent_Small_value_payments,278.8765477718729,Standard
0x1514b,CUS_0xa7f8,February,Nanetten,41,741-64-6836,Manager,88709.79000000002,,4,5,11,0,,15,12,9.09,0.0,Good,1452.43,30.967432829950233,23 Years and 10 Months,No,0.0,581.0120263627579,Low_spent_Medium_value_payments,462.63622363724227,Good
0xbc9f,CUS_0x8d9a,June,Jonesg,19,643-01-6771,Doctor,23489.78,2221.4816666666666,7,5,12,4,"Mortgage Loan, Credit-Builder Loan, Personal Loan, and Home Equity Loan",16,15,6.54,0.0,Standard,530.44,23.927780148875698,25 Years and 2 Months,No,49.04865314045521,264.96173181884404,Low_spent_Small_value_payments,198.13778170736745,Good
0x5f89,CUS_0xb4c1,August,Rosenbergl,33,390-19-1053,Engineer,133057.88999999998,10815.1575,5,7,8,4,"Home Equity Loan, Credit-Builder Loan, Payday Loan, and Mortgage Loan",11,3,3.76,3.0,Good,1344.45,33.27520470006238,22 Years and 2 Months,No,355.35233277597223,240.64453277070416,High_spent_Small_value_payments,745.5188844533238,Good
0xf7b8,CUS_0xbd0f,March,Glenni,47,209-71-4397,Engineer,121844.2,10265.683333333332,6,6,16,2,"Student Loan, and Mortgage Loan",18,8,15.3,4.0,Standard,1265.84,36.91881614911541,20 Years and 5 Months,Yes,162.66813859907478,819.1499476611853,Low_spent_Medium_value_payments,324.7502470730733,Standard
0x155b2,CUS_0x1ce6,January,Gertrude Chavez-Dreyfussy,33,006-25-8423,Journalist,65635.12,5762.593333333332,7,7,20,5,"Debt Consolidation Loan, Student Loan, Not Specified, Payday Loan, and Credit-Builder Loan",46,17,2.21,6.0,Bad,1250.01,29.47706910922414,12 Years and 2 Months,NM,180.1874058663947,224.58353067030356,High_spent_Small_value_payments,431.48839679663513,Poor
0x3f8d,CUS_0x39d3,April,Hiratao,14,628-61-5123,Teacher,9387.13,866.2608333333333,7,7,13,6,"Mortgage Loan, Auto Loan, Mortgage Loan, Not Specified, Payday Loan, and Personal Loan",26,8,18.12,6.0,Standard,1604.6,30.19845904529077,12 Years and 4 Months,Yes,41.932233965046784,20.441103998548122,!@9#%8,284.25274536973836,Standard
0x2189c,CUS_0x7284,March,Edwardz,43,411-70-7311,Accountant,12979600.0,1539.5566666666666,9,9,28,-100,"Mortgage Loan, and Not Specified",62,16,9.52,10.0,Standard,1382.53,25.148754612443515,6 Years and 3 Months,Yes,24.682684659920834,21.63216088754884,High_spent_Large_value_payments,347.6408211191969,Poor
0x366b,CUS_0x34ed,June,Suonineni,39,909-28-8002,_______,20138.945,1940.2454166666666,4,5,6,2,"Credit-Builder Loan, and Credit-Builder Loan",9,4,4.05,4.0,_,1201.14,30.9305661257469,23 Years and 0 Months,No,23.324354392198234,33.83694637755486,High_spent_Large_value_payments,376.8632408969136,Good
0xb265,CUS_0x1b85,April,Masoniz,43,912-30-2671,_______,36228.12,,3,7,3,2,"Credit-Builder Loan, and Not Specified",6,3,11.62,2.0,Good,1475.78,40.09947329608421,27 Years and 5 Months,No,39.04583086510205,174.1244768984604,High_spent_Small_value_payments,357.3306922364376,Standard
0xfec5,CUS_0x5711,August,Charlie Zhuh,35,703-04-8420,Teacher,7708.69,379.39083333333326,8,747,2630,5,"Home Equity Loan, Payday Loan, Credit-Builder Loan, Not Specified, and Home Equity Loan",52,15,28.96,13.0,Bad,4147.58,34.11793797920834,2 Years and 3 Months,Yes,26.588314314046865,36.10871394755009,Low_spent_Medium_value_payments,255.24205507173642,Standard
0x17272,CUS_0x9c14,May,,38,339-76-2171,Journalist,28771.76,,7,7,31,8,"Personal Loan, Credit-Builder Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Student Loan, Personal Loan, and Personal Loan",24,15,25.37,6.0,Bad,4044.13,39.05456578840587,NA,NM,106.70612233681068,37.115088556984475,High_spent_Medium_value_payments,355.94345577287146,Standard
0x1994c,CUS_0x89c7,March,Albertt,40,232-78-3489,Scientist,16827.15,1608.2625,7,10,297,9_,"Payday Loan, Home Equity Loan, Personal Loan, Payday Loan, Credit-Builder Loan, Credit-Builder Loan, Not Specified, Credit-Builder Loan, and Not Specified",25,21,_,10.0,Bad,2761.57,38.7255655084732,NA,Yes,124.49454594109041,72.55238885123987,High_spent_Small_value_payments,223.77931520766973,Standard
0x11838,CUS_0x5a5e,July,Joshual,26,#F%$D@*&8,Manager,107437.53,8665.1275,4,4,9,1,Credit-Builder Loan,20,3,14.37,4.0,_,50.07,26.59589592432251,15 Years and 10 Months,No,55.07710317823165,58.50499253341725,High_spent_Large_value_payments,992.9306542883513,Poor
0x8f05,CUS_0xaac6,August,Tarmo Virkig,31,#F%$D@*&8,Musician,51938.04,4473.17,7,7,33,7,"Mortgage Loan, Debt Consolidation Loan, Student Loan, Not Specified, Auto Loan, Student Loan, and Auto Loan",46,,6.62,11.0,Bad,1638.92,32.00999447475538,16 Years and 6 Months,Yes,196.37801898351228,100.94812242488457,High_spent_Large_value_payments,389.99085859160317,Standard
0x20361,CUS_0x9d60,April,Leongz,36,904-49-7781,Teacher,37743.72,3341.31,10,5,15,9,"Payday Loan, Mortgage Loan, Personal Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Payday Loan, and Home Equity Loan",52,24,3.64,12.0,Bad,2319.84,38.55026729294129,8 Years and 4 Months,Yes,176.26550932952424,344.25212593930564,Low_spent_Small_value_payments,103.61336473117012,Poor
0x1c135,CUS_0xf55,August,Tarmo Virkip,39,025-54-8593,Entrepreneur,78443.48_,6358.956666666666,7,5,23,4,"Personal Loan, Home Equity Loan, Mortgage Loan, and Student Loan",39,19,6.37,6.0,Bad,1527.77,24.704428552805986,15 Years and 10 Months,NM,177.38756256402195,528.7469053018515,Low_spent_Medium_value_payments,209.76119880079318,Poor
0xabcb,CUS_0xa0ea,June,Lukes,15,#F%$D@*&8,Media_Manager,79237.8,6872.1500000000015,8,7,27,9,"Auto Loan, Student Loan, Mortgage Loan, Auto Loan, Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Not Specified, and Mortgage Loan",40,25,20.55,13.0,Bad,4092.06,34.0495041359266,10 Years and 7 Months,Yes,317.99197271202183,68.68167353121851,High_spent_Large_value_payments,540.5413537567599,Standard
0xcb27,CUS_0x6c27,June,Hideyukic,19,297-05-8610,Journalist,56797.38,4784.115,1666,4,18,5,"Mortgage Loan, Personal Loan, Not Specified, Student Loan, and Personal Loan",15,14,12.72,7.0,Standard,2279.72,37.4847438122369,16 Years and 4 Months,Yes,141.72183538819058,96.81001869547848,High_spent_Large_value_payments,479.87964591633084,Poor
0x25183,CUS_0x3f99,February,,27,155-22-9607,Media_Manager,44423.16,3825.93,5,4,20,3_,"Auto Loan, Debt Consolidation Loan, and Payday Loan",18,,_,2.0,Standard,1149.63,38.37853059544767,NA,No,57.4855483739765,157.10077050543853,!@9#%8,428.0066811205851,Standard
0x2434e,CUS_0xae03,January,Paul Lienertl,18,362-86-0248,Mechanic,124692.08,10650.006666666666,1,4,1,2,"Credit-Builder Loan, and Home Equity Loan",5,8,11.89,4.0,Good,756.91,31.650628768957013,32 Years and 7 Months,No,136.60471974714784,,Low_spent_Medium_value_payments,362.00323849917066,Good
0x1184b,CUS_0x6b61,February,Chikako Mogii,41,073-93-9541,Media_Manager,16734.13,1429.5108333333335,0,6,6,1,Debt Consolidation Loan,5,,5.71,0.0,Good,1418.31,26.94205763690177,27 Years and 9 Months,No,9.910188054143608,83.51282696744667,Low_spent_Large_value_payments,319.528068311743,Standard
0x17f05,CUS_0x4c76,August,Miyoungv,35,584-57-7987,Scientist,120404.22,10107.685,4,3,11,4,"Personal Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",5,10,11.31,2.0,Good,390.39,36.14460936312863,27 Years and 8 Months,No,273.2600777645337,212.83532282175358,High_spent_Large_value_payments,764.6730994137127,Standard
0xe43d,CUS_0x3c3a,August,Alexh,38,014-29-7065,_______,8499.645,,8,7,20,8,"Student Loan, Home Equity Loan, Payday Loan, Credit-Builder Loan, Not Specified, Auto Loan, Payday Loan, and Home Equity Loan",30,17,5.65,9.0,Bad,2573.1,28.221019150778808,16 Years and 0 Months,Yes,34.700690030537515,0.0,High_spent_Large_value_payments,279.6291051176769,Standard
0x13cc2,CUS_0x5293,January,,31,251-75-6319,Doctor,39829.0,3146.083333333333,4,6,14,3,"Student Loan, Not Specified, and Auto Loan",8,15,_,5.0,Standard,1426.83,41.18408131996697,14 Years and 9 Months,Yes,71.45002882035034,58.36604140751418,High_spent_Large_value_payments,424.7922631054688,Standard
0x8330,CUS_0x5775,March,McCranke,47,410-75-4980,Accountant,16609.095_,1488.0912500000004,2,3,4,3,"Home Equity Loan, Credit-Builder Loan, and Student Loan",7,4,15.81,0.0,Good,864.0,33.21393608932576,22 Years and 10 Months,No,22.411005773640518,40.74661058185941,Low_spent_Large_value_payments,355.6515086445001,Good
0x16b24,CUS_0xa4f2,July,"OBrien""p",45,853-39-8294,Scientist,33531.29,2994.274166666666,2,5,5,2,"Student Loan, and Credit-Builder Loan",3,2,5.94,1.0,Good,1033.9,35.375683941507006,30 Years and 11 Months,No,35.087631844469854,21.201374028225466,High_spent_Large_value_payments,483.1384107939713,Standard
0x12dda,CUS_0xb337,January,Wachtelx,38,368-00-3868,Manager,9917.025,1099.4187499999996,5,6,17,2,"Debt Consolidation Loan, and Mortgage Loan",9,17,13.96,,Standard,1065.19,35.433231717192385,12 Years and 2 Months,NM,14.199057632211833,21.538745774038848,High_spent_Large_value_payments,314.2040715937493,Standard
0x2342c,CUS_0x32a1,March,Noeln,55,542-03-2848,Engineer,11249.15,984.4291666666667,3,3,12,1,Payday Loan,15,11,10.02,4.0,Good,612.08,35.863246398013096,25 Years and 10 Months,No,8.092134624217511,53.80596245265637,Low_spent_Medium_value_payments,316.54481958979284,Good
0x1d9b8,CUS_0x99c5,July,Zam,24,120-06-8395,Lawyer,54815.73,4866.9775,8,8,20,5_,"Mortgage Loan, Payday Loan, Student Loan, Debt Consolidation Loan, and Debt Consolidation Loan",48,,11.13,11.0,Standard,1441.79,28.05294998176949,14 Years and 9 Months,Yes,117.57425637326895,317.32994104810933,Low_spent_Large_value_payments,321.7935525786217,Poor
0x24e7b,CUS_0x45e2,June,Lewis Krauskopfd,25,264-39-4694,Teacher,59683.1_,5198.591666666666,4,3,2388,2,"Auto Loan, and Student Loan",23,18,1.04,3.0,Standard,121.26,31.15194991631043,NA,No,93.66487501525411,267.8540803238411,Low_spent_Large_value_payments,428.3402113275714,Standard
0x1056d,CUS_0x849d,August,Baynesa,36,730-96-4622,Media_Manager,174826.76,,5,7,11,2,"Not Specified, and Payday Loan",11,,15.5,0.0,Good,819.92,39.305810559721756,NA,No,279.6048939854535,,Low_spent_Medium_value_payments,385.90530775451754,Standard
0x11865,CUS_0x5952,April,Soyoungz,16,139-13-0533,Entrepreneur,58307.97,4808.9975,7,10,21,5,"Debt Consolidation Loan, Student Loan, Auto Loan, Personal Loan, and Home Equity Loan",35,17,22.3,10.0,_,4501.87,30.522322317090932,4 Years and 11 Months,Yes,208.59929205157314,200.5431908412513,High_spent_Small_value_payments,331.75726710717566,Poor
0x10bf6,CUS_0x4e35,January,Marshz,44,#F%$D@*&8,Engineer,41552.77,3482.730833333333,3,4,2,1,Credit-Builder Loan,20,4,4.6,4.0,Good,28.85,39.79021286159903,21 Years and 4 Months,No,27.063867909324692,410.3881596168685,Low_spent_Small_value_payments,200.82105580714008,Poor
0x20b12,CUS_0x5d95,May,,22,809-31-4571,Scientist,71034.88,,7,7,26,9,"Debt Consolidation Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Auto Loan, Credit-Builder Loan, Personal Loan, Payday Loan, and Payday Loan",23,21,9.82,,Bad,2717.6,38.775666301359685,9 Years and 9 Months,Yes,335.7367503188206,133.1578250070073,High_spent_Large_value_payments,345.4627580075055,Standard
0xfd09,CUS_0x9573,August,Paulm,39,546-00-3244,Teacher,18025.17,,4,3,12,3,"Debt Consolidation Loan, Auto Loan, and Credit-Builder Loan",13,1,10.28,8.0,_,681.54,28.256963536481372,16 Years and 4 Months,No,26.154641526315338,122.92581748142456,Low_spent_Medium_value_payments,290.82929099226016,Poor
0x15d68,CUS_0x4d98,July,Slatern,28,969-41-1662,Entrepreneur,87416.52,7037.71,2,7,6,3,"Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",4,3,6.67,3.0,Good,814.52,25.653009508895543,18 Years and 1 Months,NM,151.85679759335918,238.2950739161346,High_spent_Medium_value_payments,563.6191284905063,Standard
0xebc2,CUS_0x569b,January,David Alirew,36,#F%$D@*&8,Musician,16435.27,1526.605833333333,9,8,29,8,"Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, Home Equity Loan, Payday Loan, Debt Consolidation Loan, Credit-Builder Loan, and Personal Loan",35,19,7.01,9.0,_,3414.12,37.86918909626876,10 Years and 2 Months,Yes,75.4888935773085,88.45552461516182,High_spent_Small_value_payments,248.716165140863,Poor
